广东👉港澳台,#genre#
「陕西」FGTV 1「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226990/index.m3u8
「陕西」佛坪电视台「IPV6」,http://[2409:8087:7002:20::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
「陕西」延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
「陕西」延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
「山东」教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
「山东」济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
「山东」济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
「山东」烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
「山东」烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
「山东」烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
「山东」烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
「山东」枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
「山东」枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
「山东」青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
「山东」临沂新闻综合,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel111841/playlist.m3u8
「山东」临沂农科频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
「山东」临沂公共频道,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
「山东」东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
「山东」东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
「山东」东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
「山西」临汾古县综合,https://l2fpdktp.live.sxmty.com/live/hls/e4c3b363cc4549788e2d983f403e07db/d99ce1eb686e41b9afc888110bd95aa7.m3u8?zshanxd
「山西」黄河,https://livehhhttps.sxrtv.com/lsdream/lce1mC4/800/9tl3e0m.m3u8
「山西」经济与科教,https://livehhhttps.sxrtv.com/lsdream/4j01KWX/800/151o300.m3u8
「山西」影视,https://livehhhttps.sxrtv.com/lsdream/Md571Kv/800/k4iM350.m3u8
「山西」文体生活,http://live.cooltv.top/tv/tide.php?id=sxwtsh
「山西」高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
「山西」怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8
「山西」晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
「山西」晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
「山西」潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
「山西」运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
「山西」运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
「山西」运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
「山西」长子综合,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
「山西」太原文体,http://live.cooltv.top/tv/tide.php?id=tywt
「山西」大同灵丘电视台,https://stream.icelook.cn/1a7c625fde427dc3/6735154231323395076_1611041008.m3u8?auth_key=1893456000-0-0-fe9d45877d8cdddb4afccd9c1a12f3f8
「山西」忻州五寨综合,https://stream.icelook.cn/cf2874738208c975/6727103226484622340_1607389965.m3u8?auth_key=1893456000-0-0-c8ce454296feaadfd96bc25904e2b688
「山西」吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
「山西」临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
「山西」灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
「山西」五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
「山西」武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
「山西」太原阳曲综合,https://83awgyp5.live.sxmty.com/live/hls/6f6f4b36f9bd42628b718b595ba507ed/724b7e8907a8414d873eb2a2f69bfa18.m3u8
「山西」临汾隰县新闻综合,https://fpsfgptf.live.sxmty.com/live/hls/b41fb247f68048f893a7a1d320044ce8/790f46c0807048bf82894eaf4c88ccdb.m3u8
「山西」晋城新闻,http://live.jinnews.com.cn/xwzh/sd/live.m3u8?zshanxd
「山西」晋城公共,http://live.jinnews.com.cn/ggpd/sd/live.m3u8?zshanxd
「山西」襄垣电视,http://video.xyxrmt.com/lsdream/2MAgsgb/1000/live.m3u8?zshanxd
「山西」平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
「甘肃」白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
「甘肃」白银公共,http://live.bygd.cn/bygg/sd/live.m3u8
「甘肃」崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8
「河南」都市,http://media.hndyjyfw.gov.cn/live/jz-henandushi/live.m3u8
「河南」民生1,http://media.hndyjyfw.gov.cn/live/jz-henanminsheng/live.m3u8
「河南」民生2,http://123.6.9.146/live/jz-henanminsheng/live.m3u8
「河南」登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
「河南」焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
「河南」焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
「河南」兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
「河南」淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
「河南」新县综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
「河南」叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
「河南」渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
「河南」禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8
「河南」禹州公共,http://tvpull.dxhmt.cn:9081/tv/11081-2.m3u8
「河南」宝丰综合,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
「河南」邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8
「河南」滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8
「河南」获嘉综合,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
「河南」浚县一套,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
「河南」林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8
「河南」鹿邑新闻,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
「河南」孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8
「河南」孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8
「河南」汤阴综合,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
「河南」襄城综合,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
「河南」新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8
「河南」新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
「河南」延津综合,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
「河南」永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
「河南」长垣综合,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
「河南」新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8
「河南」封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
「河南」方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
「河南」扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
「河南」巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
「河南」固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
「河南」光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
「河南」潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
「河南」辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8
「河南」郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
「河南」建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8
「河南」临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
「河南」灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8
「河南」鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
「河南」罗山综合,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
「河南」泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
「河南」南乐综合,http://tvpull.dxhmt.cn:9081/tv/10923-1.m3u8
「河南」内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8
「河南」平舆综合,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
「河南」淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
「河南」杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
「河南」沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8
「河南」汝州科教,http://tvpull.dxhmt.cn:9081/tv/10482-2.m3u8
「河南」汝州新闻,http://tvpull.dxhmt.cn:9081/tv/10482-1.m3u8
「河南」商城新闻,http://tvpull.dxhmt.cn:9081/tv/11524-1.m3u8
「河南」上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
「河南」上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
「河南」社旗综合,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8
「河南」遂平一套,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
「河南」太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
「河南」唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
「河南」通许综合,http://tvpull.dxhmt.cn:9081/tv/10222-1.m3u8
「河南」桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8
「河南」卫辉综合,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
「河南」尉氏综合,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8
「河南」温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
「河南」舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8
「河南」舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
「河南」西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
「河南」西平综合,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8
「河南」项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
「河南」新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
「河南」新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
「河南」新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
「河南」鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
「河南」原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
「河南」镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
「河南」济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8
「河南」嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
「河南」宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
「河南」沈丘综合,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
「河南」焦作武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
「河南」焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
「河南」焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
「河南」南阳西峡综合,http://tvpull.dxhmt.cn:9081/tv/11323-1.m3u8
「青海」综合,http://lmt.scqstv.com/live1/live1.m3u8
「青海」经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
「青海」都市,http://stream.qhbtv.com/qhds/playlist.m3u8
「青海」都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
「青海」经视,http://stream.qhbtv.com/qhsh/playlist.m3u8
「青海」安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
「青海」贵南综合,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8
「青海」化隆综合,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
「青海」民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
「青海」门源综合,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
「辽宁」沈阳新闻综合,http://218.25.44.2:8899/hls/20/index.m3u8
「辽宁」丹东元宝山综合,http://l2yx82zv.live2.danghongyun.com/live/hls/8be0890a1b0c4d7aaf80b51ea8646682/5a8988f5ecc64986a19aa9b6b3a052a6-1.m3u8
「辽宁」大连新闻,http://live.cooltv.top/tv/cutv.php?id=dlxwzh
「辽宁」大连生活,http://live.cooltv.top/tv/cutv.php?id=dlsh
「辽宁」大连文体,http://live.cooltv.top/tv/cutv.php?id=dlwt
「吉林」延边汉语综合1,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
「吉林」延边汉语综合2,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
「吉林」延边朝鲜语综合1,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8
「吉林」延边朝鲜语综合2,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8
「吉林」长春九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8
「黑龙江」黑龙江文体1「IPV6」,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
「黑龙江」黑龙江文体2,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225965/index.m3u8
「黑龙江」黑龙江农业科教「IPV6」,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
「黑龙江」黑龙江都市「IPV6」,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
「黑龙江」黑龙江影视「IPV6」,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
「黑龙江」黑龙新闻法治「IPV6」,http://[2409:8087:1a01:df::4036]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8
「黑龙江」鹤岗新闻综合「IPV6」,http://[2409:8087:1a01:df::4060]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
「黑龙江」佳木斯新闻综合「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
「黑龙江」齐齐哈尔经济法制「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8
「黑龙江」齐齐哈尔新闻综合「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
「黑龙江」双鸭山公共「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226532/index.m3u8
「黑龙江」双鸭山综合「IPV6」,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8
「黑龙江」哈尔滨新闻,http://stream.hrbtv.net/xwzh/sd/live.m3u8
「黑龙江」哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
「黑龙江」哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
「黑龙江」哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
「内蒙古」新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
「内蒙古」经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
「内蒙古」文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
「内蒙古」农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
「内蒙古」蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
「内蒙古」蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
「内蒙古」可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
「内蒙古」鄂托克旗,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8
「内蒙古」鄂尔多斯综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8
「内蒙古」鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8
「内蒙古」鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8
「宁夏」吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8
「宁夏」吴忠综合,http://live.kanwz.net/zhpd/sd/live.m3u8
「新疆」石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
「新疆」伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
「新疆」伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
「新疆」伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
「新疆」伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
「新疆」可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
「新疆」霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
「新疆」吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
「新疆」奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
「新疆」奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
「新疆」伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
「新疆」福海汉语综合,http://222.81.86.42:8060/hls/ch3/ch3.m3u8
「新疆」福海维语综合,http://222.81.86.42:8060/hls/ch4/ch4.m3u8
「新疆」兵团三师图木舒克综合,http://test5.btzx.com.cn/live/disanshi.stream/playlist.m3u8
「新疆」兵团十二师综合,https://liveout.btzx.com.cn/62ds9e/454mm6.m3u8
「新疆」玛纳斯综合频道,http://218.84.127.245:1026/hls/main1/playlist.m3u8
「新疆」卡拉玛依汉语综合,http://klmysjtzb.rcsxzx.com/hls/klmy1.m3u8
「新疆」卡拉玛依维语综合,http://klmysjtzb.rcsxzx.com/hls/klmy2.m3u8
「新疆」卡拉玛依影视,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
「西藏」影视文化,http://php.jdshipin.com:8880/xztv.php?id=ys
「西藏」工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjdNHKWORLD,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8
亚洲新闻,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
半岛新闻,http://live-hls-web-aja.getaj.net/AJA/02.m3u8
Love Nature 4K,https://d18dyiwu97wm6q.cloudfront.net/playlist2160p.m3u8
FASHIONTV,http://lb.streaming.sk/fashiontv/stream/chunklist_w1906011378.m3u8
FASHIONTV 4K,https://fash2043.cloudycdn.services/slive/ftv_ftv_4k_hevc_73d_42080_default_466_hls.smil/playlist.m3u8
金砖电视,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8
亚洲新闻720P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亚洲新闻1080P,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
日·QVC,http://cdn-live1.qvc.jp/iPhone/800/800.m3u8
韩·BBS佛教,http://bbstv.clouducs.com:1935/bbstv-live/livestream/chunklist_w1403706733.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/playlist.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/plus1tablet500k/tablet500k/plus1tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/plus2tablet500k/tablet500k/plus2tablet500k.index.m3u8
韩·EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/_definst_/tablet500k/chunklist_w1965791004.m3u8
韩·KBC,http://119.77.96.184:1935/chn05/chn05/chunklist_w644291506.m3u8
韩·SBS,http://1.245.74.5:1935/live/tv/.m3u8
韩·阿里郎,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch.smil/playlist.m3u8
韩·阿里郎WORLD,http://amdlive.ctnd.com.edgesuite.net/arirang_1ch/smil:arirang_1ch/master.m3u8
韩·HotPlusTV,http://live.worktv.or.kr:1935/live/wowtvlive1.sdp/playlist.m3u8
VB,http://live.tv2bornholm.dk/stream/live/chunklist.m3u8
俄·IGITV蓝光,http://hls-igi.cdnvideo.ru/igi/igi_hq/playlist.m3u8
俄·RBC(Opt-1)[996*560],http://92.50.128.180/utv/1358/index.m3u8
美·NASA Public Channel,https://ntv1.akamaized.net/hls/live/2014075/NASA-NTV1-HLS/master_2000.m3u8
美·NASA Public Channel,https://ntv2.akamaized.net/hls/live/2013923/NASA-NTV2-HLS/master_2000.m3u8
美·红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
